"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000503","영일고등학교","04","사립","N","","11","259","23.5","12","307","25.6","12","284","23.7","0","0","0","0","0","0","35","850","24.3","68","12.5"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000504","영파여자고등학교","04","사립","N","","12","266","22.2","12","285","23.8","12","292","24.3","0","0","0","0","0","0","36","843","23.4","74","11.4"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000505","영훈고등학교","04","사립","N","","12","313","26.1","12","331","27.6","12","356","29.7","0","0","0","0","0","0","36","1000","27.8","72","13.9"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000506","예일여자고등학교","04","사립","N","","12","232","19.3","12","306","25.5","12","300","25","0","0","0","0","0","0","36","838","23.3","71","11.8"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000507","오금고등학교","04","공립","N","","10","266","26.6","10","283","28.3","11","313","28.5","0","0","0","0","0","0","31","862","27.8","57","15.1"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000508","오류고등학교","04","사립","N","","7","132","18.9","7","148","21.1","8","157","19.6","0","0","0","0","0","0","22","437","19.9","43","10.2"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000509","오산고등학교","04","사립","N","","7","144","20.6","7","179","25.6","8","178","22.3","0","0","0","0","0","0","22","501","22.8","46","10.9"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000510","용문고등학교","04","사립","N","","11","266","24.2","11","293","26.6","11","324","29.5","0","0","0","0","0","0","33","883","26.8","66","13.4"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000511","용산고등학교","04","공립","N","","12","289","24.1","13","300","23.1","13","330","25.4","3","12","4","0","0","0","41","931","22.7","80","11.6"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000512","용화여자고등학교","04","사립","N","","12","250","20.8","12","295","24.6","13","262","20.2","0","0","0","0","0","0","37","807","21.8","71","11.4"
"서울특별시교육청","서울특별시교육청","서울특별시 구로구","S010000513","우신고등학교","04","사립","N","","9","239","26.6","9","235","26.1","9","232","25.8","0","0","0","0","0","0","27","706","26.1","55","12.8"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000514","은광여자고등학교","04","사립","N","","9","225","25","10","266","26.6","10","233","23.3","0","0","0","0","0","0","29","724","25","56","12.9"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000515","은평메디텍고등학교","04","사립","N","","8","148","18.5","8","142","17.8","8","152","19","0","0","0","0","0","0","24","442","18.4","57","7.8"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000516","이화여자고등학교","04","사립","N","","12","384","32","12","364","30.3","12","379","31.6","0","0","0","0","0","0","36","1127","31.3","72","15.7"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000517","이화여자대학교사범대학부속이화금란고등학교","04","사립","N","","12","351","29.3","12","366","30.5","12","353","29.4","0","0","0","0","0","0","36","1070","29.7","77","13.9"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000518","인창고등학교","04","사립","N","","8","161","20.1","8","192","24","8","214","26.8","0","0","0","0","0","0","24","567","23.6","51","11.1"
"서울특별시교육청","서울특별시교육청","서울특별시 관악구","S010000519","인헌고등학교","04","공립","N","","7","133","19","7","154","22","8","174","21.8","0","0","0","0","0","0","22","461","21","48","9.6"
"서울특별시교육청","서울특별시교육청","서울특별시 광진구","S010000521","자양고등학교","04","공립","N","","11","259","23.5","11","287","26.1","11","283","25.7","3","15","5","0","0","0","36","844","23.4","67","12.6"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000522","잠신고등학교","04","공립","N","","10","225","22.5","10","246","24.6","11","234","21.3","3","8","2.7","0","0","0","34","713","21","64","11.1"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000523","잠실고등학교","04","공립","N","","9","201","22.3","9","226","25.1","10","200","20","0","0","0","0","0","0","28","627","22.4","55","11.4"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000524","잠실여자고등학교","04","사립","N","","13","279","21.5","13","331","25.5","13","303","23.3","0","0","0","0","0","0","39","913","23.4","76","12"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000525","장충고등학교","04","사립","N","","6","117","19.5","6","144","24","6","129","21.5","0","0","0","0","0","0","18","390","21.7","37","10.5"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000526","장훈고등학교","04","사립","N","","6","175","29.2","8","245","30.6","9","277","30.8","0","0","0","0","0","0","23","697","30.3","47","14.8"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000527","재현고등학교","04","사립","N","","12","275","22.9","12","324","27","12","317","26.4","0","0","0","0","0","0","36","916","25.4","68","13.5"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000528","정신여자고등학교","04","사립","N","","12","298","24.8","12","332","27.7","12","356","29.7","0","0","0","0","0","0","36","986","27.4","69","14.3"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000529","정의여자고등학교","04","사립","N","","11","224","20.4","11","240","21.8","12","261","21.8","0","0","0","0","0","0","34","725","21.3","66","11"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000530","중경고등학교","04","공립","N","","6","123","20.5","6","140","23.3","7","135","19.3","3","3","1","0","0","0","22","401","18.2","42","9.5"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000531","중동고등학교","04","사립","N","","12","362","30.2","12","364","30.3","12","362","30.2","0","0","0","0","0","0","36","1088","30.2","71","15.3"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000532","중산고등학교","04","사립","N","","12","280","23.3","12","317","26.4","12","324","27","0","0","0","0","0","0","36","921","25.6","68","13.5"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000533","중앙고등학교","04","사립","N","","10","303","30.3","10","293","29.3","10","294","29.4","0","0","0","0","0","0","30","890","29.7","62","14.4"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000534","중앙대학교사범대학부속고등학교","04","사립","N","","12","311","25.9","12","331","27.6","12","319","26.6","0","0","0","0","0","0","36","961","26.7","69","13.9"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000535","중앙여자고등학교","04","사립","N","","7","142","20.3","7","176","25.1","7","170","24.3","0","0","0","0","0","0","21","488","23.2","44","11.1"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000536","중화고등학교","04","공립","N","","7","156","22.3","7","179","25.6","8","191","23.9","3","15","5","0","0","0","25","541","21.6","46","11.8"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000537","진명여자고등학교","04","사립","N","","15","408","27.2","15","420","28","15","427","28.5","0","0","0","0","0","0","45","1255","27.9","85","14.8"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000538","진선여자고등학교","04","사립","N","","11","286","26","11","308","28","11","307","27.9","0","0","0","0","0","0","33","901","27.3","63","14.3"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000539","창덕여자고등학교","04","공립","N","","10","151","15.1","10","157","15.7","10","144","14.4","2","5","2.5","0","0","0","32","457","14.3","65","7"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000540","창동고등학교","04","공립","N","","13","337","25.9","13","361","27.8","13","358","27.5","3","20","6.7","0","0","0","42","1076","25.6","78","13.8"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000541","창문여자고등학교","04","사립","N","","12","287","23.9","12","329","27.4","12","337","28.1","3","16","5.3","0","0","0","39","969","24.8","75","12.9"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000542","청담고등학교","04","공립","N","","9","167","18.6","9","164","18.2","10","160","16","3","16","5.3","0","0","0","31","507","16.4","59","8.6"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000543","청량고등학교","04","공립","N","","10","251","25.1","10","267","26.7","11","270","24.5","3","11","3.7","0","0","0","34","799","23.5","64","12.5"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000544","청원고등학교","04","사립","N","","15","348","23.2","15","385","25.7","15","402","26.8","0","0","0","0","0","0","45","1135","25.2","85","13.4"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000545","청원여자고등학교","04","사립","N","","12","303","25.3","12","322","26.8","13","334","25.7","0","0","0","0","0","0","37","959","25.9","72","13.3"
"서울특별시교육청","서울특별시교육청","서울특별시 은평구","S010000546","충암고등학교","04","사립","N","","13","339","26.1","13","354","27.2","13","376","28.9","0","0","0","0","0","0","39","1069","27.4","77","13.9"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010000547","태릉고등학교","04","공립","N","","9","219","24.3","9","241","26.8","9","242","26.9","3","9","3","0","0","0","30","711","23.7","56","12.7"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000548","풍문고등학교","04","사립","N","","11","253","23","11","262","23.8","12","290","24.2","0","0","0","0","0","0","34","805","23.7","65","12.4"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000549","한가람고등학교","04","사립","N","","6","189","31.5","8","249","31.1","8","243","30.4","0","0","0","0","0","0","22","681","31","48","14.2"
