"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","예결산구분","세입세출구분","정부이전수입","기타이전수입","학부모부담수입","지원금수입","행정활동수입","기타"
"서울특별시교육청","서울특별시교육청","서울특별시 영등포구","S010000550","한강미디어고등학교","04","공립","N","","복식부기","예산세입","890840000","0","317420000","0","44192000","10000000"
"서울특별시교육청","서울특별시교육청","서울특별시 강북구","S010000562","혜화여자고등학교","04","공립","N","","복식부기","예산세입","909408000","0","777513000","0","130050000","30000000"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000569","서울과학고등학교","04","공립","N","","복식부기","예산세입","2930257000","0","1940610000","0","87070000","40001000"
"서울특별시교육청","서울특별시교육청","서울특별시 서대문구","S010000570","한성과학고등학교","04","공립","N","","복식부기","예산세입","1532702000","0","1760960000","0","42618000","30000000"
"서울특별시교육청","서울특별시교육청","서울특별시 강남구","S010000577","서울로봇고등학교","04","공립","N","","복식부기","예산세입","935418000","0","1267625000","0","35000000","20000000"
"서울특별시교육청","서울특별시교육청","서울특별시 강서구","S010000578","강서공업고등학교","04","공립","N","","복식부기","예산세입","944813000","0","444304000","0","36150000","23000000"
"서울특별시교육청","서울특별시교육청","서울특별시 노원구","S010000579","경기기계공업고등학교","04","공립","N","","복식부기","예산세입","1906591000","0","1669435000","0","149183000","35000000"
"서울특별시교육청","서울특별시교육청","서울특별시 성동구","S010000585","서울방송고등학교","04","공립","N","","복식부기","예산세입","915408000","0","266897000","0","33372000","10001000"
"서울특별시교육청","서울특별시교육청","서울특별시 동작구","S010000588","서울공업고등학교","04","공립","N","","복식부기","예산세입","1686907000","0","693003000","0","257010000","30000000"
"서울특별시교육청","서울특별시교육청","서울특별시 성북구","S010000590","서울도시과학기술고등학교","04","공립","N","","복식부기","예산세입","1036170000","0","1026852000","0","23501000","30000000"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000591","성동공업고등학교","04","공립","N","","복식부기","예산세입","1031415000","0","549062000","0","861968000","50000000"
"서울특별시교육청","서울특별시교육청","서울특별시 성동구","S010000592","성수공업고등학교","04","공립","N","","복식부기","예산세입","926912000","0","20000000","0","49500000","50000000"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010000593","서울인공지능고등학교","04","공립","N","","복식부기","예산세입","922207000","18360000","68762000","0","35000000","30000000"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000597","용산철도고등학교","04","공립","N","","복식부기","예산세입","1176310000","0","855382000","0","149200000","60672000"
"서울특별시교육청","서울특별시교육청","서울특별시 동대문구","S010000602","휘경공업고등학교","04","공립","N","","복식부기","예산세입","1006325000","62844000","436048000","0","57783000","137000000"
"서울특별시교육청","서울특별시교육청","서울특별시 종로구","S010000603","경기상업고등학교","04","공립","N","","복식부기","예산세입","777901000","0","779920000","0","42020000","25100000"
"서울특별시교육청","서울특별시교육청","서울특별시 중구","S010000617","성동글로벌경영고등학교","04","공립","N","","복식부기","예산세입","884824000","0","64080000","0","54030000","30000000"
"서울특별시교육청","서울특별시교육청","서울특별시 성동구","S010000636","덕수고등학교","04","공립","N","","복식부기","예산세입","872946000","0","684799000","0","70100000","62000000"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010000637","서울문화고등학교","04","공립","N","","복식부기","예산세입","946038000","0","998255000","0","91400000","40000000"
"서울특별시교육청","서울특별시교육청","서울특별시 양천구","S010000642","서울금융고등학교","04","공립","N","","복식부기","예산세입","778898000","0","44370000","0","27611000","30000000"
"서울특별시교육청","서울특별시교육청","서울특별시 서초구","S010000657","서울전자고등학교","04","공립","N","","복식부기","예산세입","779134000","0","411333000","0","7500000","23000000"
"서울특별시교육청","서울특별시교육청","서울특별시 용산구","S010000658","선린인터넷고등학교","04","공립","N","","복식부기","예산세입","1299606000","0","280904000","0","93050000","10000000"
"서울특별시교육청","서울특별시교육청","서울특별시 도봉구","S010005181","누원고등학교","04","공립","N","","복식부기","예산세입","795060000","0","660303000","0","10510000","35000000"
"서울특별시교육청","서울특별시교육청","서울특별시 송파구","S010005182","방산고등학교","04","공립","N","","복식부기","예산세입","894667000","0","388861000","0","35050000","10000000"
"서울특별시교육청","서울특별시교육청","서울특별시 중랑구","S010005204","신현고등학교","04","공립","N","","복식부기","예산세입","881975000","0","70178000","0","24050000","40000000"
