"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","적령 아동-남","적령 아동-여","적령 아동-합계","적령 아동-비율","유예 및 과령 아동-남","유예 및 과령 아동-여","유예 및 과령 아동-합계","유예 및 과령 아동-비율","조기입학아동-남","조기입학아동-여","조기입학아동-합계","조기입학아동-비율","계-남","계-여","합계"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001045","서울양천초등학교","02","공립","N","","30","22","52","100.0","0","0","0","0.0","0","0","0","0.0","30","22","52"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001046","서울양화초등학교","02","공립","N","","54","55","109","100.0","0","0","0","0.0","0","0","0","0.0","54","55","109"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001048","서울염동초등학교","02","공립","N","","81","85","166","100.0","0","0","0","0.0","0","0","0","0.0","81","85","166"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001049","서울염창초등학교","02","공립","N","","63","73","136","100.0","0","0","0","0.0","0","0","0","0.0","63","73","136"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001050","서울영도초등학교","02","공립","N","","80","77","157","100.0","0","0","0","0.0","0","0","0","0.0","80","77","157"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001051","서울우장초등학교","02","공립","N","","68","71","139","100.0","0","0","0","0.0","0","0","0","0.0","68","71","139"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001052","서울월정초등학교","02","공립","N","","67","85","152","100.0","0","0","0","0.0","0","0","0","0.0","67","85","152"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001053","서울월촌초등학교","02","공립","N","","76","63","139","100.0","0","0","0","0.0","0","0","0","0.0","76","63","139"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001054","서울은정초등학교","02","공립","N","","29","22","51","100.0","0","0","0","0.0","0","0","0","0.0","29","22","51"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001055","서울정곡초등학교","02","공립","N","","16","12","28","100.0","0","0","0","0.0","0","0","0","0.0","16","12","28"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001056","서울정목초등학교","02","공립","N","","65","73","138","100.0","0","0","0","0.0","0","0","0","0.0","65","73","138"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 양천구","S010001057","서울지향초등학교","02","공립","N","","65","45","110","100.0","0","0","0","0.0","0","0","0","0.0","65","45","110"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001058","서울치현초등학교","02","공립","N","","42","39","81","100.0","0","0","0","0.0","0","0","0","0.0","42","39","81"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001059","서울탑산초등학교","02","공립","N","","47","43","90","100.0","0","0","0","0.0","0","0","0","0.0","47","43","90"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001060","서울화곡초등학교","02","공립","N","","77","77","154","100.0","0","0","0","0.0","0","0","0","0.0","77","77","154"
"서울특별시교육청","서울특별시강서양천교육지원청","서울특별시 강서구","S010001061","유석초등학교","02","사립","N","","15","14","29","96.7","0","0","0","0.0","0","1","1","3.3","15","15","30"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001197","동광초등학교","02","사립","N","","44","47","91","100.0","0","0","0","0.0","0","0","0","0.0","44","47","91"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001198","서울가산초등학교","02","공립","N","","25","27","52","98.1","0","0","0","0.0","1","0","1","1.9","26","27","53"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001199","서울개명초등학교","02","공립","N","","27","32","59","100.0","0","0","0","0.0","0","0","0","0.0","27","32","59"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001200","서울개봉초등학교","02","공립","N","","90","87","177","100.0","0","0","0","0.0","0","0","0","0.0","90","87","177"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001201","서울개웅초등학교","02","공립","N","","39","50","89","100.0","0","0","0","0.0","0","0","0","0.0","39","50","89"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001202","서울고산초등학교","02","공립","N","","34","29","63","100.0","0","0","0","0.0","0","0","0","0.0","34","29","63"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001203","서울고척초등학교","02","공립","N","","22","32","54","100.0","0","0","0","0.0","0","0","0","0.0","22","32","54"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001204","서울구로남초등학교","02","공립","N","","36","38","74","100.0","0","0","0","0.0","0","0","0","0.0","36","38","74"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001205","서울구로초등학교","02","공립","N","","33","35","68","100.0","0","0","0","0.0","0","0","0","0.0","33","35","68"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001206","서울구일초등학교","02","공립","N","","91","89","180","100.0","0","0","0","0.0","0","0","0","0.0","91","89","180"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001207","서울금산초등학교","02","공립","N","","19","26","45","100.0","0","0","0","0.0","0","0","0","0.0","19","26","45"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001208","서울금천초등학교","02","공립","N","","12","13","25","100.0","0","0","0","0.0","0","0","0","0.0","12","13","25"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001209","서울당산초등학교","02","공립","N","","25","29","54","98.2","1","0","1","1.8","0","0","0","0.0","26","29","55"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001210","서울당서초등학교","02","공립","N","","107","110","217","100.0","0","0","0","0.0","0","0","0","0.0","107","110","217"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001211","서울당중초등학교","02","공립","N","","60","46","106","100.0","0","0","0","0.0","0","0","0","0.0","60","46","106"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001212","서울대길초등학교","02","공립","N","","46","33","79","98.8","0","0","0","0.0","0","1","1","1.3","46","34","80"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001213","서울대동초등학교","02","공립","N","","14","8","22","100.0","0","0","0","0.0","0","0","0","0.0","14","8","22"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001214","서울대방초등학교","02","공립","N","","156","112","268","100.0","0","0","0","0.0","0","0","0","0.0","156","112","268"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001215","서울대영초등학교","02","공립","N","","98","78","176","100.0","0","0","0","0.0","0","0","0","0.0","98","78","176"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001216","서울덕의초등학교","02","공립","N","","74","84","158","100.0","0","0","0","0.0","0","0","0","0.0","74","84","158"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001217","서울도림초등학교","02","공립","N","","29","35","64","100.0","0","0","0","0.0","0","0","0","0.0","29","35","64"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 영등포구","S010001218","서울도신초등학교","02","공립","N","","18","27","45","100.0","0","0","0","0.0","0","0","0","0.0","18","27","45"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001219","서울독산초등학교","02","공립","N","","49","40","89","100.0","0","0","0","0.0","0","0","0","0.0","49","40","89"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001220","서울동구로초등학교","02","공립","N","","36","32","68","100.0","0","0","0","0.0","0","0","0","0.0","36","32","68"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001221","서울두산초등학교","02","공립","N","","48","53","101","99.0","0","0","0","0.0","1","0","1","1.0","49","53","102"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 구로구","S010001222","서울매봉초등학교","02","공립","N","","17","22","39","100.0","0","0","0","0.0","0","0","0","0.0","17","22","39"
"서울특별시교육청","서울특별시남부교육지원청","서울특별시 금천구","S010001223","서울문교초등학교","02","공립","N","","26","34","60","100.0","0","0","0","0.0","0","0","0","0.0","26","34","60"
