"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"경상북도교육청","경상북도영덕교육지원청","경상북도 영덕군","S150002543","축산항초등학교","02","공립","N","","0","0","0","0","0","0","0","1","20","0","0","0","0","0","0","0","8000000","0","18000000"
"경상북도교육청","경상북도영덕교육지원청","경상북도 영덕군","S150002544","축산항초등학교경정분교장","02","공립","N","","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","6000000","0","18000000"
"경상북도교육청","경상북도영양교육지원청","경상북도 영양군","S150002594","석보초등학교","02","공립","N","","2","76","6","228","8","304","38","1","10","0","0","0","0","0","0","0","80690000","0","29628000"
"경상북도교육청","경상북도영양교육지원청","경상북도 영양군","S150002597","수비초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61494000","0","34164000"
"경상북도교육청","경상북도영양교육지원청","경상북도 영양군","S150002606","영양중앙초등학교","02","공립","N","","0","0","13","206","13","206","71","2","31","0","0","0","0","0","0","0","64900000","0","65638000"
"경상북도교육청","경상북도영양교육지원청","경상북도 영양군","S150002608","영양초등학교","02","공립","N","","3","58","15","336","18","394","150","2","55","0","0","1","25","0","0","0","101600000","0","43700000"
"경상북도교육청","경상북도영양교육지원청","경상북도 영양군","S150002610","일월초등학교","02","공립","N","","9","71","14","137","23","208","39","1","15","0","0","0","0","0","0","0","53085340","0","29993000"
"경상북도교육청","경상북도영양교육지원청","경상북도 영양군","S150002613","일월초등학교청기분교장","02","공립","N","","3","18","9","88","12","106","15","1","2","0","0","0","0","0","0","0","38347660","0","29985000"
"경상북도교육청","경상북도영양교육지원청","경상북도 영양군","S150002615","입암초등학교","02","공립","N","","6","43","7","87","13","130","43","1","8","0","0","0","0","0","0","0","33189000","0","70926000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002665","남산초등학교","02","공립","N","","0","0","0","0","0","0","0","2","42","0","0","0","0","0","0","58959830","20874220","8425000","93706690"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002671","문수초등학교","02","공립","N","","0","0","0","0","0","0","0","2","34","0","0","2","30","0","0","0","42911540","0","66968960"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002677","봉현초등학교","02","공립","N","","1","47","7","156","8","203","69","2","22","0","0","1","49","0","0","0","57838460","0","77160040"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002680","부석초등학교","02","공립","N","","12","94","12","151","24","245","47","1","16","0","0","4","31","0","0","0","19000000","0","23000000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002683","순흥초등학교","02","공립","N","","3","38","4","71","7","109","27","1","13","0","0","0","0","0","0","0","26649750","0","41013920"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002686","안정초등학교","02","공립","N","","3","100","8","255","11","355","74","1","20","0","0","1","54","0","0","0","36700000","0","28384000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002688","영일초등학교","02","공립","N","","0","0","0","0","0","0","0","2","52","0","0","0","0","0","0","76493250","13537500","14068000","114199810"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002689","영주남부초등학교","02","공립","N","","0","0","0","0","0","0","0","2","39","0","0","0","0","0","0","0","0","0","0"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002690","영주동부초등학교","02","공립","N","","0","0","0","0","0","0","0","2","26","0","0","0","0","0","0","80896000","15717850","0","55000000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002691","영주서부초등학교","02","공립","N","","0","0","0","0","0","0","0","2","58","0","0","0","0","0","0","117450280","26204890","0","38000000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002692","영주중앙초등학교","02","공립","N","","0","0","0","0","0","0","0","2","19","0","0","1","8","0","0","51701250","18431250","20945000","2916000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002693","영주초등학교","02","공립","N","","0","0","11","60","11","60","30","1","23","0","0","1","12","0","0","2134000","8779000","0","1800000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002697","옥대초등학교","02","공립","N","","8","110","2","25","10","135","35","1","11","0","0","1","24","0","0","0","6500000","0","25000000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002703","이산초등학교","02","공립","N","","2","45","10","352","12","397","81","1","32","0","0","5","150","0","0","0","39290000","0","52000000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002705","장수초등학교","02","공립","N","","0","0","8","95","8","95","27","1","20","0","0","1","23","0","0","0","18500000","0","25000000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002710","평은초등학교","02","공립","N","","2","13","19","148","21","161","44","1","12","0","0","6","31","0","0","0","19000000","0","23000000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002715","풍기북부초등학교","02","공립","N","","1","52","5","156","6","208","52","1","24","0","0","1","28","0","0","0","5080000","0","25700000"
"경상북도교육청","경상북도영주교육지원청","경상북도 영주시","S150002717","풍기초등학교","02","공립","N","","7","57","0","0","7","57","57","3","44","0","0","1","21","0","0","12645000","183969000","0","65000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002780","거여초등학교","02","공립","N","","7","46","21","181","28","227","23","1","23","0","0","0","0","0","0","0","6900000","0","18000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002781","고경초등학교","02","공립","N","","3","78","5","120","8","198","26","1","14","1","5","1","14","0","0","0","14500000","0","43325000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002786","금호초등학교","02","공립","N","","6","55","15","139","21","194","107","2","50","0","0","0","0","0","0","65323190","21999550","0","89415330"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002787","단포초등학교","02","공립","N","","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","5375000","14500000","0","34733000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002789","대창초등학교","02","공립","N","","1","35","3","105","4","140","35","1","14","0","0","0","0","0","0","0","11600000","0","32448000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002792","북안초등학교","02","공립","N","","2","22","5","52","7","74","16","1","10","0","0","0","0","0","0","0","17400000","0","18000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002800","신녕초등학교","02","공립","N","","1","13","6","60","7","73","37","2","19","0","0","0","0","0","0","4700000","17230000","0","11688000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002803","영천중앙초등학교화남분교장","02","공립","N","","0","0","8","56","8","56","14","1","14","0","0","0","0","0","0","0","6000000","0","18000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002805","영천동부초등학교","02","공립","N","","0","0","13","124","13","124","124","2","35","0","0","1","11","0","0","47007500","18967500","0","43482000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002806","영천중앙초등학교","02","공립","N","","7","55","40","361","47","416","276","2","41","0","0","0","0","0","0","147242790","16892200","24280500","54000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002807","영천초등학교","02","공립","N","","3","141","17","580","20","721","254","3","71","0","0","0","0","0","0","0","145230920","0","145200800"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002808","영화초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14916700","14975000","2906400","2701700"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002811","임고초등학교","02","공립","N","","10","189","31","401","41","590","74","1","27","0","0","1","17","0","0","0","56760040","0","57750060"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002816","자천초등학교","02","공립","N","","3","52","19","173","22","225","31","1","15","0","0","0","0","0","0","0","61908660","0","18000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002817","자천초등학교보현분교장","02","공립","N","","2","5","4","9","6","14","3","0","0","0","0","0","0","0","0","0","4800000","0","0"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002822","지곡초등학교","02","공립","N","","0","0","15","115","15","115","23","1","23","0","0","0","0","0","0","0","10400000","0","19000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002827","청통초등학교","02","공립","N","","0","0","6","78","6","78","26","1","26","0","0","0","0","0","0","0","43000000","0","18000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002828","평천초등학교","02","공립","N","","2","29","6","102","8","131","17","1","17","0","0","0","0","0","0","0","31600000","0","18000000"
"경상북도교육청","경상북도영천교육지원청","경상북도 영천시","S150002834","화산초등학교","02","공립","N","","0","0","19","228","19","228","30","1","13","0","0","0","0","0","0","0","14842610","0","45594560"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002893","감천초등학교","02","공립","N","","0","0","20","276","20","276","40","1","23","0","0","1","29","0","0","0","48060000","0","169116600"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002906","상리초등학교","02","공립","N","","1","10","5","48","6","58","16","1","16","0","0","0","0","0","0","0","8060000","0","18000000"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002914","예천남부초등학교","02","공립","N","","0","0","9","166","9","166","61","1","20","0","0","1","15","0","0","0","15960000","0","54760000"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002917","예천동부초등학교","02","공립","N","","0","0","7","223","7","223","113","2","52","0","0","1","32","0","0","0","29260000","0","42000000"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002919","예천초등학교","02","공립","N","","0","0","14","532","14","532","285","2","56","0","0","1","22","0","0","8040000","61180000","16047390","36000000"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002921","용궁초등학교","02","공립","N","","4","30","7","125","11","155","30","1","10","0","0","1","30","0","0","0","35000000","0","18000000"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002924","용문초등학교","02","공립","N","","4","30","13","109","17","139","37","1","15","0","0","1","24","0","0","0","38901770","0","42418040"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002933","유천초등학교","02","공립","N","","3","47","18","225","21","272","56","1","21","0","0","1","35","0","0","0","37180000","0","49642000"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002936","은풍초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23520000","0","25000000"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002941","지보초등학교","02","공립","N","","2","31","3","33","5","64","25","1","14","0","0","1","26","0","0","0","12000000","0","25000000"
"경상북도교육청","경상북도예천교육지원청","경상북도 예천군","S150002945","풍양초등학교","02","공립","N","","2","17","9","105","11","122","36","1","17","0","0","1","21","0","0","0","19560000","0","25000000"
"경상북도교육청","경상북도울릉교육지원청","경상북도 울릉군","S150003001","남양초등학교","02","공립","N","","0","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","13537500","0","28000000"
"경상북도교육청","경상북도울릉교육지원청","경상북도 울릉군","S150003004","울릉초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13538000","0","58000000"
"경상북도교육청","경상북도울릉교육지원청","경상북도 울릉군","S150003006","저동초등학교","02","공립","N","","0","0","0","0","0","0","0","1","19","0","0","0","0","0","0","0","13538000","0","52913000"
"경상북도교육청","경상북도울릉교육지원청","경상북도 울릉군","S150003007","천부초등학교","02","공립","N","","0","0","0","0","0","0","0","1","6","0","0","1","8","0","0","0","10000000","0","25000000"
"경상북도교육청","경상북도울릉교육지원청","경상북도 울릉군","S150003009","천부초등학교현포분교장","02","공립","N","","0","0","0","0","0","0","0","1","3","0","0","1","5","0","0","0","9738000","0","25000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003043","기성초등학교","02","공립","N","","0","0","4","46","4","46","17","1","21","0","0","0","0","0","0","0","10000000","0","18000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003044","기성초등학교구산분교장","02","공립","N","","0","0","3","15","3","15","5","1","5","0","0","0","0","0","0","0","6000000","0","17593000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003048","노음초등학교","02","공립","N","","0","0","5","90","5","90","41","1","15","0","0","1","26","0","0","0","24040000","0","25000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003055","매화초등학교","02","공립","N","","0","0","4","38","4","38","19","1","16","0","0","0","0","0","0","0","12000000","0","18000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003059","부구초등학교","02","공립","N","","2","33","14","212","16","245","140","2","36","0","0","1","24","0","0","0","35800000","0","43000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003061","부구초등학교삼당분교장","02","공립","N","","0","0","1","2","1","2","2","0","0","0","0","0","0","0","0","0","3000000","0","0"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003063","기성초등학교사동분교장","02","공립","N","","0","0","5","65","5","65","13","1","13","0","0","0","0","0","0","0","6000000","0","18000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003065","삼근초등학교","02","공립","N","","0","0","4","32","4","32","8","1","8","0","0","0","0","0","0","0","56000000","0","10000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003069","삼근초등학교옥방분교장","02","공립","N","","0","0","9","50","9","50","6","1","6","0","0","0","0","0","0","0","10000000","0","26000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003081","온정초등학교","02","공립","N","","1","22","5","22","6","44","22","1","11","0","0","0","0","0","0","0","16000000","0","18000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003087","울진남부초등학교","02","공립","N","","2","23","18","227","20","250","137","3","72","0","0","1","30","0","0","0","58692000","13023000","62817000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003088","울진초등학교","02","공립","N","","2","25","10","146","12","171","165","3","84","0","0","1","18","0","0","20064000","56000000","0","43000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003091","월송초등학교","02","공립","N","","0","0","3","36","3","36","15","1","3","0","0","0","0","0","0","0","8081120","0","18555580"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003094","죽변초등학교","02","공립","N","","1","40","6","171","7","211","117","1","22","0","0","1","8","0","0","0","50600000","0","25000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003096","평해초등학교","02","공립","N","","0","0","6","63","6","63","63","1","12","0","0","2","13","0","0","0","19000000","0","25000000"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003100","후포동부초등학교","02","공립","N","","2","16","4","37","6","53","24","1","5","0","0","0","0","0","0","0","19900000","0","29904700"
"경상북도교육청","경상북도울진교육지원청","경상북도 울진군","S150003101","후포초등학교","02","공립","N","","0","0","0","0","0","0","0","2","51","0","0","1","15","0","0","0","60713100","0","77095350"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003156","가음초등학교","02","공립","N","","0","0","3","39","3","39","13","1","13","0","0","0","0","0","0","0","6000000","0","33688000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003163","구천초등학교","02","공립","N","","0","0","3","9","3","9","6","1","6","0","0","0","0","0","0","0","6000000","0","17000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003166","금성초등학교","02","공립","N","","0","0","0","0","0","0","0","2","23","0","0","0","0","0","0","0","21700000","0","24100000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003170","다인초등학교","02","공립","N","","0","0","10","108","10","108","32","1","13","0","0","0","0","0","0","0","13000000","0","19000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003176","단촌초등학교","02","공립","N","","0","0","2","17","2","17","17","1","17","0","0","2","17","0","0","0","8000000","0","34868000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003180","도리원초등학교","02","공립","N","","3","34","18","179","21","213","61","1","15","0","0","0","0","0","0","0","22000000","0","18000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003196","단밀초등학교","02","공립","N","","0","0","10","171","10","171","18","0","0","0","0","1","3","0","0","0","24000000","0","19000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003205","안계초등학교","02","공립","N","","0","0","0","0","0","0","0","1","25","0","0","1","6","0","0","0","62450000","0","22000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003209","안평초등학교","02","공립","N","","0","0","3","78","3","78","26","1","26","0","0","0","0","0","0","0","8000000","0","20000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003211","안평초등학교신평분교장","02","공립","N","","0","0","3","12","3","12","4","0","0","0","0","0","0","0","0","0","4000000","0","0"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003216","옥전초등학교","02","공립","N","","0","0","3","19","3","19","12","1","16","0","0","0","0","0","0","0","8000000","0","20187000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003223","의성남부초등학교","02","공립","N","","0","0","0","0","0","0","0","1","11","0","0","0","0","0","0","0","25500000","0","18000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003225","의성북부초등학교","02","공립","N","","0","0","4","11","4","11","11","1","8","0","0","0","0","0","0","0","8000000","0","18000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003226","의성초등학교","02","공립","N","","0","0","0","0","0","0","0","2","36","0","0","1","8","0","0","0","55000000","0","96694000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003227","비안초등학교","02","공립","N","","4","14","8","106","12","120","14","1","14","0","0","0","0","0","0","0","103970000","0","25000000"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003232","점곡초등학교","02","공립","N","","0","0","7","70","7","70","13","0","0","0","0","0","0","0","0","0","26000000","0","0"
"경상북도교육청","경상북도의성교육지원청","경상북도 의성군","S150003238","춘산초등학교","02","공립","N","","0","0","2","26","2","26","13","1","13","0","0","0","0","0","0","0","6000000","0","18000000"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003300","각남초등학교","02","공립","N","","0","0","9","189","9","189","24","1","5","0","0","1","19","0","0","0","12000000","0","25000000"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003303","금천초등학교","02","공립","N","","22","222","45","496","67","718","62","1","18","0","0","0","0","0","0","0","161805540","0","47313830"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003307","남성현초등학교","02","공립","N","","3","41","25","312","28","353","41","1","16","0","0","1","25","0","0","0","22700000","0","39757000"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003311","덕산초등학교","02","공립","N","","0","0","9","144","9","144","18","1","12","0","0","1","6","0","0","0","5232120","0","37602130"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003314","동산초등학교","02","공립","N","","3","129","15","645","18","774","43","1","14","0","0","0","0","0","0","0","28510920","0","16326460"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003326","유천초등학교","02","공립","N","","2","22","4","60","6","82","15","1","15","0","0","0","0","0","0","0","6000000","0","35865000"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003327","이서초등학교","02","공립","N","","4","127","9","218","13","345","94","1","27","0","0","1","20","0","0","16075000","12000000","1320000","25000000"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003332","청도중앙초등학교","02","공립","N","","12","167","31","489","43","656","86","1","25","0","0","4","60","0","0","0","14478170","0","42006310"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003333","청도초등학교","02","공립","N","","0","0","0","0","0","0","0","2","50","0","0","0","0","0","0","128467170","46826750","0","76243030"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003337","풍각초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12000000","0","18000000"
"경상북도교육청","경상북도청도교육지원청","경상북도 청도군","S150003339","화양초등학교","02","공립","N","","0","0","5","141","5","141","38","1","27","0","0","0","0","0","0","0","10500000","0","5250000"
"경상북도교육청","경상북도청송교육지원청","경상북도 청송군","S150003384","도평초등학교","02","공립","N","","1","33","6","117","7","150","48","1","17","0","0","0","0","0","0","0","12000000","0","18000000"
"경상북도교육청","경상북도청송교육지원청","경상북도 청송군","S150003387","부남초등학교","02","공립","N","","0","0","5","88","5","88","20","1","20","0","0","0","0","0","0","0","10060000","0","22660000"
"경상북도교육청","경상북도청송교육지원청","경상북도 청송군","S150003399","안덕초등학교","02","공립","N","","0","0","4","208","4","208","52","0","0","0","0","1","17","0","0","0","12000000","0","7000000"
"경상북도교육청","경상북도청송교육지원청","경상북도 청송군","S150003402","이전초등학교","02","공립","N","","1","14","2","14","3","28","14","1","17","0","0","0","0","0","0","0","8000000","0","18000000"
"경상북도교육청","경상북도청송교육지원청","경상북도 청송군","S150003411","진보초등학교","02","공립","N","","0","0","0","0","0","0","0","2","43","0","0","0","0","0","0","0","18000000","0","36000000"
"경상북도교육청","경상북도청송교육지원청","경상북도 청송군","S150003412","청송초등학교","02","공립","N","","2","18","10","186","12","204","124","2","28","0","0","1","2","0","0","0","90176110","0","86003850"
"경상북도교육청","경상북도청송교육지원청","경상북도 청송군","S150003415","파천초등학교","02","공립","N","","0","0","0","0","0","0","0","1","10","0","0","0","0","0","0","0","12000000","0","18000000"
"경상북도교육청","경상북도청송교육지원청","경상북도 청송군","S150003419","화목초등학교","02","공립","N","","0","0","5","245","5","245","49","0","0","0","0","2","17","0","0","0","12000000","0","0"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003444","가산초등학교","02","공립","N","","1","24","16","192","17","216","24","1","15","0","0","0","0","0","0","0","16560000","0","17500000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003448","관호초등학교","02","공립","N","","5","63","5","145","10","208","46","1","12","1","12","1","24","0","0","0","22800000","0","25000000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003450","낙산초등학교","02","공립","N","","4","26","30","132","34","158","40","1","20","1","5","1","13","0","0","0","32019650","4610000","39331870"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003451","다부초등학교","02","공립","N","","0","0","7","73","7","73","49","2","29","0","0","0","0","0","0","0","22873310","7569000","27018890"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003452","동명동부초등학교","02","공립","N","","1","35","4","139","5","174","41","1","16","0","0","2","35","0","0","0","27038640","6301120","27327330"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003453","동명초등학교","02","공립","N","","1","30","7","169","8","199","47","1","11","0","0","1","14","0","0","3326000","40862250","1279000","17499900"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003456","매원초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25500000","2614000","37877000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003457","북삼초등학교","02","공립","N","","0","0","0","0","0","0","0","2","14","0","0","0","0","0","0","12944500","93360000","7836000","35487000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003458","북삼초등학교오평분교장","02","공립","N","","0","0","2","8","2","8","8","0","0","0","0","0","0","0","0","0","7440000","0","0"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003459","석적초등학교","02","공립","N","","4","270","14","840","18","1110","365","2","50","0","0","1","2","0","0","44047500","74701450","5299000","71817200"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003460","숭산초등학교","02","공립","N","","2","54","6","154","8","208","43","1","14","0","0","1","26","0","0","0","26000000","0","25000000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003461","신동초등학교","02","공립","N","","3","23","9","96","12","119","40","1","16","0","0","1","20","0","0","0","26170000","0","25900000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003465","약동초등학교","02","공립","N","","3","84","8","231","11","315","93","1","28","0","0","1","12","0","0","0","38400000","3572000","25000000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003466","약목초등학교","02","공립","N","","3","95","5","128","8","223","110","1","20","0","0","0","0","0","0","21565100","32500000","2871000","20259000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003469","왜관동부초등학교","02","공립","N","","14","99","38","325","52","424","214","1","20","0","0","1","14","0","0","0","66970000","0","25000000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003470","왜관중앙초등학교","02","공립","N","","21","98","47","209","68","307","307","2","36","0","0","0","0","0","0","46560000","59673910","814000","63375400"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003471","왜관초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70158650","163234380","4583000","73319260"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003472","인평초등학교","02","공립","N","","0","0","0","0","0","0","0","2","35","0","0","0","0","0","0","19357500","62800000","6771600","32834000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003473","장곡초등학교","02","공립","N","","4","207","12","518","16","725","510","2","50","0","0","1","20","0","0","0","91000000","12384100","28000000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003474","지천초등학교","02","공립","N","","1","59","8","340","9","399","59","1","21","0","0","2","38","0","0","960000","38487300","585000","32000000"
"경상북도교육청","경상북도칠곡교육지원청","경상북도 칠곡군","S150003475","학림초등학교","02","공립","N","","6","69","9","77","15","146","50","1","16","0","0","1","25","0","0","0","24749450","0","25000000"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003551","곡강초등학교","02","공립","N","","0","0","7","224","7","224","32","1","20","0","0","1","11","0","0","0","19000000","0","22000000"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003555","구룡포초등학교","02","공립","N","","0","0","0","0","0","0","0","1","25","0","0","1","17","0","0","0","26712000","0","38000000"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003557","구정초등학교","02","공립","N","","0","0","0","0","0","0","0","1","26","0","0","1","18","0","0","151596900","42303400","5141000","34996070"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003558","기계초등학교","02","공립","N","","0","0","7","45","7","45","45","1","11","0","0","0","0","0","0","5298000","12000000","4771500","18000000"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003563","기북초등학교","02","공립","N","","0","0","6","101","6","101","18","1","18","0","0","0","0","0","0","0","16110000","0","41830730"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 남구","S150003566","남성초등학교","02","공립","N","","0","0","3","85","3","85","29","1","31","0","0","0","0","0","0","0","14771640","0","32562340"
"경상북도교육청","경상북도포항교육지원청","경상북도 포항시 북구","S150003568","달전초등학교","02","공립","N","","0","0","0","0","0","0","0","1","25","0","0","0","0","0","0","45588600","24000000","5967000","38720000"
